source,edge_id,osm_way_id,direction,node_count,first_node_id,last_node_id,highway,access_status,access_reason,structure_status,oneway,oneway_bicycle,junction,bicycle,access,vehicle,surface,smoothness,tracktype,bridge,tunnel,covered,layer,selected_for_profile
live,osm-way-1147320019-forward,1147320019,forward,11,10675963312,10675950902,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1147320019-reverse,1147320019,reverse,11,10675950902,10675963312,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1148546298-forward,1148546298,forward,12,10686055395,1978070355,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1148546298-reverse,1148546298,reverse,12,1978070355,10686055395,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1148548245-forward,1148548245,forward,3,10686083990,1978070422,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1148548245-reverse,1148548245,reverse,3,1978070422,10686083990,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1148550231-forward,1148550231,forward,13,10686089872,10686089860,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1148550231-reverse,1148550231,reverse,13,10686089860,10686089872,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1148550234-forward,1148550234,forward,16,1976445986,2409899824,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-1148550234-reverse,1148550234,reverse,16,2409899824,1976445986,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-1148550235-forward,1148550235,forward,77,1976445415,1976445986,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-1148550235-reverse,1148550235,reverse,77,1976445986,1976445415,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-1149360576-forward,1149360576,forward,3,10692576652,1407534768,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149360576-reverse,1149360576,reverse,3,1407534768,10692576652,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149360577-forward,1149360577,forward,5,9599757817,10692576653,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1149360577-reverse,1149360577,reverse,5,10692576653,9599757817,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1149477388-forward,1149477388,forward,8,1625881767,10693461296,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149477388-reverse,1149477388,reverse,8,10693461296,1625881767,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149586109-forward,1149586109,forward,5,2107137189,10694410351,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149586109-reverse,1149586109,reverse,5,10694410351,2107137189,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149587477-forward,1149587477,forward,5,1625881777,2461381231,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149587477-reverse,1149587477,reverse,5,2461381231,1625881777,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149587598-forward,1149587598,forward,6,10694438380,10694438381,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1149587598-reverse,1149587598,reverse,6,10694438381,10694438380,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1149587599-forward,1149587599,forward,6,10694438386,10694438381,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149587599-reverse,1149587599,reverse,6,10694438381,10694438386,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149587857-forward,1149587857,forward,6,2461370226,2461381232,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1149587857-reverse,1149587857,reverse,6,2461381232,2461370226,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1149588519-forward,1149588519,forward,5,10694431404,10694431401,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1149588519-reverse,1149588519,reverse,5,10694431401,10694431404,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1150430959-forward,1150430959,forward,4,10701807528,10701807531,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1150430959-reverse,1150430959,reverse,4,10701807531,10701807528,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1150430960-forward,1150430960,forward,2,10701807537,10701807535,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150430960-reverse,1150430960,reverse,2,10701807535,10701807537,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150430961-forward,1150430961,forward,3,5600630841,10701807537,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150430961-reverse,1150430961,reverse,3,10701807537,5600630841,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150430962-forward,1150430962,forward,2,10701807535,10701807536,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150430962-reverse,1150430962,reverse,2,10701807536,10701807535,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150430963-forward,1150430963,forward,2,10701807538,10701807539,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1150430963-reverse,1150430963,reverse,2,10701807539,10701807538,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1150430965-forward,1150430965,forward,2,10701807546,10701807537,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150430965-reverse,1150430965,reverse,2,10701807537,10701807546,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150456766-forward,1150456766,forward,15,10702052591,10702052591,pedestrian,review,highway=pedestrian carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150456766-reverse,1150456766,reverse,15,10702052591,10702052591,pedestrian,review,highway=pedestrian carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1150457991-forward,1150457991,forward,2,2663430453,12076941547,service,admissible,highway=service cyclable by default,normal,,,,,destination,,asphalt,,,,,,,False
live,osm-way-1150457991-reverse,1150457991,reverse,2,12076941547,2663430453,service,admissible,highway=service cyclable by default,normal,,,,,destination,,asphalt,,,,,,,False
live,osm-way-1150457992-forward,1150457992,forward,3,10702061841,1430363719,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1150457992-reverse,1150457992,reverse,3,1430363719,10702061841,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1150457993-forward,1150457993,forward,3,1430363719,2663430453,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1150457993-reverse,1150457993,reverse,3,2663430453,1430363719,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151172216-forward,1151172216,forward,18,11614988667,3405655686,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1151172216-reverse,1151172216,reverse,18,3405655686,11614988667,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1151172218-forward,1151172218,forward,4,1217815486,1217815425,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151172218-reverse,1151172218,reverse,4,1217815425,1217815486,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151172220-forward,1151172220,forward,5,10708885623,3147920103,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151172220-reverse,1151172220,reverse,5,3147920103,10708885623,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151177108-forward,1151177108,forward,4,1217766071,1217765899,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151177108-reverse,1151177108,reverse,4,1217765899,1217766071,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151180671-forward,1151180671,forward,3,10708974420,10708974419,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151180671-reverse,1151180671,reverse,3,10708974419,10708974420,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151180675-forward,1151180675,forward,4,10708974444,10708974441,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151180675-reverse,1151180675,reverse,4,10708974441,10708974444,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151182846-forward,1151182846,forward,9,10708932391,10708932391,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151182846-reverse,1151182846,reverse,9,10708932391,10708932391,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151427760-forward,1151427760,forward,3,7103323455,10711723121,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1151427760-reverse,1151427760,reverse,3,10711723121,7103323455,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1152309261-forward,1152309261,forward,2,2107137210,2112493860,secondary,admissible,highway=secondary cyclable by default,normal,,,roundabout,,,,asphalt,,,,,,,False
live,osm-way-1152309262-forward,1152309262,forward,5,2107137226,2107137235,secondary,admissible,highway=secondary cyclable by default,normal,,,roundabout,,,,asphalt,,,,,,,False
live,osm-way-1152969090-forward,1152969090,forward,11,10723789611,10723720396,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1152969090-reverse,1152969090,reverse,11,10723720396,10723789611,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1152969091-forward,1152969091,forward,6,10723789614,10723789609,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1152969091-reverse,1152969091,reverse,6,10723789609,10723789614,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1152969092-forward,1152969092,forward,4,327425830,10723789620,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1152969092-reverse,1152969092,reverse,4,10723789620,327425830,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1153197606-forward,1153197606,forward,2,10725427595,2211248619,service,prohibited,access=private without bicycle override,normal,,,,,private,,,,,,,,,False
live,osm-way-1153197606-reverse,1153197606,reverse,2,2211248619,10725427595,service,prohibited,access=private without bicycle override,normal,,,,,private,,,,,,,,,False
live,osm-way-1155619854-forward,1155619854,forward,26,5913931780,10746722754,path,review,highway=path carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-1155619854-reverse,1155619854,reverse,26,10746722754,5913931780,path,review,highway=path carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-1158664058-forward,1158664058,forward,3,10775187764,1467636517,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,rock,,,,,,,False
live,osm-way-1158664058-reverse,1158664058,reverse,3,1467636517,10775187764,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,rock,,,,,,,False
live,osm-way-1158735439-forward,1158735439,forward,2,1467650663,10775872701,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1158735439-reverse,1158735439,reverse,2,10775872701,1467650663,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1158747153-forward,1158747153,forward,3,10775957486,10775957484,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1158747153-reverse,1158747153,reverse,3,10775957484,10775957486,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1158747154-forward,1158747154,forward,6,1463130552,10775957491,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade3,,,,,False
live,osm-way-1158747154-reverse,1158747154,reverse,6,10775957491,1463130552,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade3,,,,,False
live,osm-way-1159114017-forward,1159114017,forward,11,9813804040,6766179318,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1159114017-reverse,1159114017,reverse,11,6766179318,9813804040,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1163921045-forward,1163921045,forward,2,10824629427,10824629432,path,review,highway=path carries no bicycle permission,normal,,,,,,,grass,,,,,,,False
live,osm-way-1163921045-reverse,1163921045,reverse,2,10824629432,10824629427,path,review,highway=path carries no bicycle permission,normal,,,,,,,grass,,,,,,,False
live,osm-way-1163921046-forward,1163921046,forward,2,10824629432,10824629435,path,review,highway=path carries no bicycle permission,normal,,,,,,,wood,,,,,,,False
live,osm-way-1163921046-reverse,1163921046,reverse,2,10824629435,10824629432,path,review,highway=path carries no bicycle permission,normal,,,,,,,wood,,,,,,,False
live,osm-way-1163921047-forward,1163921047,forward,2,10824629435,10824629426,path,review,highway=path carries no bicycle permission,normal,,,,,,,grass,,,,,,,False
live,osm-way-1163921047-reverse,1163921047,reverse,2,10824629426,10824629435,path,review,highway=path carries no bicycle permission,normal,,,,,,,grass,,,,,,,False
live,osm-way-1163927831-forward,1163927831,forward,49,5079313483,5079313484,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1163927831-reverse,1163927831,reverse,49,5079313484,5079313483,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1163932051-forward,1163932051,forward,3,10824672684,1140830923,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-1163932051-reverse,1163932051,reverse,3,1140830923,10824672684,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-1163932052-forward,1163932052,forward,5,1140830923,10824716175,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1163932052-reverse,1163932052,reverse,5,10824716175,1140830923,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1163932470-forward,1163932470,forward,3,10824716175,10824716174,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-1163932470-reverse,1163932470,reverse,3,10824716174,10824716175,tertiary,admissible,highway=tertiary cyclable by default,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-1163932472-forward,1163932472,forward,47,10824716174,1140830602,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1163932472-reverse,1163932472,reverse,47,1140830602,10824716174,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1163936849-forward,1163936849,forward,33,5079287098,5079311225,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1163936849-reverse,1163936849,reverse,33,5079311225,5079287098,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1164473534-forward,1164473534,forward,26,6452401254,11230879579,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1164473534-reverse,1164473534,reverse,26,11230879579,6452401254,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175094422-forward,1175094422,forward,7,10918477682,10918477676,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175094422-reverse,1175094422,reverse,7,10918477676,10918477682,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175101051-forward,1175101051,forward,10,10919112399,10919112390,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade3,,,,,False
live,osm-way-1175101051-reverse,1175101051,reverse,10,10919112390,10919112399,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade3,,,,,False
live,osm-way-1175101052-forward,1175101052,forward,9,1976505236,10919112400,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175101052-reverse,1175101052,reverse,9,10919112400,1976505236,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175139077-forward,1175139077,forward,4,10919539387,10919539378,residential,admissible,highway=residential cyclable by default,stacked,,,,,,,,,,,,,-1,False
live,osm-way-1175139077-reverse,1175139077,reverse,4,10919539378,10919539387,residential,admissible,highway=residential cyclable by default,stacked,,,,,,,,,,,,,-1,False
live,osm-way-1175139078-forward,1175139078,forward,8,1978070217,3270856916,residential,admissible,highway=residential cyclable by default,stacked,,,,,,,,,,,,,-1,False
live,osm-way-1175139078-reverse,1175139078,reverse,8,3270856916,1978070217,residential,admissible,highway=residential cyclable by default,stacked,,,,,,,,,,,,,-1,False
live,osm-way-1175152649-forward,1175152649,forward,5,2463643760,10919973092,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152649-reverse,1175152649,reverse,5,10919973092,2463643760,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152650-forward,1175152650,forward,5,10919973100,10919973096,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152650-reverse,1175152650,reverse,5,10919973096,10919973100,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152651-forward,1175152651,forward,6,2463643753,10919973101,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152651-reverse,1175152651,reverse,6,10919973101,2463643753,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152652-forward,1175152652,forward,4,10919982008,10919982011,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152652-reverse,1175152652,reverse,4,10919982011,10919982008,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152653-forward,1175152653,forward,6,10919982014,10919982009,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152653-reverse,1175152653,reverse,6,10919982009,10919982014,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152654-forward,1175152654,forward,5,10919982019,10919982015,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152654-reverse,1175152654,reverse,5,10919982015,10919982019,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152655-forward,1175152655,forward,16,6055153307,10919982020,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152655-reverse,1175152655,reverse,16,10919982020,6055153307,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152656-forward,1175152656,forward,52,10919982131,10919982035,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175152656-reverse,1175152656,reverse,52,10919982035,10919982131,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175152657-forward,1175152657,forward,150,2420790832,10919982233,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175152657-reverse,1175152657,reverse,150,10919982233,2420790832,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175152658-forward,1175152658,forward,20,10919982272,2420790855,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152658-reverse,1175152658,reverse,20,2420790855,10919982272,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175152659-forward,1175152659,forward,7,10693461296,10919982277,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175152659-reverse,1175152659,reverse,7,10919982277,10693461296,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175155000-forward,1175155000,forward,17,10920000929,10920000913,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155000-reverse,1175155000,reverse,17,10920000913,10920000929,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155001-forward,1175155001,forward,2,1918634168,10920000930,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155001-reverse,1175155001,reverse,2,10920000930,1918634168,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155002-forward,1175155002,forward,8,10920000938,10920000931,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155002-reverse,1175155002,reverse,8,10920000931,10920000938,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155003-forward,1175155003,forward,14,1140830555,10920000939,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175155003-reverse,1175155003,reverse,14,10920000939,1140830555,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175155004-forward,1175155004,forward,10,10920000961,10920000952,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155004-reverse,1175155004,reverse,10,10920000952,10920000961,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155005-forward,1175155005,forward,17,10920000977,10920000972,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155005-reverse,1175155005,reverse,17,10920000972,10920000977,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155360-forward,1175155360,forward,6,1918634158,10920002933,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155360-reverse,1175155360,reverse,6,10920002933,1918634158,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155361-forward,1175155361,forward,2,1918634163,10920002937,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155361-reverse,1175155361,reverse,2,10920002937,1918634163,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155790-forward,1175155790,forward,14,10920009044,10920009031,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155790-reverse,1175155790,reverse,14,10920009031,10920009044,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155791-forward,1175155791,forward,3,1140830868,10920009045,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155791-reverse,1175155791,reverse,3,10920009045,1140830868,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155792-forward,1175155792,forward,5,10920009051,10920009047,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155792-reverse,1175155792,reverse,5,10920009047,10920009051,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155793-forward,1175155793,forward,5,10920009056,10920009052,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175155793-reverse,1175155793,reverse,5,10920009052,10920009056,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175156688-forward,1175156688,forward,10,10920011202,10920011187,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175156688-reverse,1175156688,reverse,10,10920011187,10920011202,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175156689-forward,1175156689,forward,11,1788615094,10920011196,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175156689-reverse,1175156689,reverse,11,10920011196,1788615094,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175156690-forward,1175156690,forward,2,10920022907,10920022906,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175156690-reverse,1175156690,reverse,2,10920022906,10920022907,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159559-forward,1175159559,forward,29,10920024994,10920024966,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159559-reverse,1175159559,reverse,29,10920024966,10920024994,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159560-forward,1175159560,forward,12,10920047406,10920024995,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159560-reverse,1175159560,reverse,12,10920024995,10920047406,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159561-forward,1175159561,forward,7,10920047413,10920047407,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159561-reverse,1175159561,reverse,7,10920047407,10920047413,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159562-forward,1175159562,forward,8,10920047434,10920047427,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159562-reverse,1175159562,reverse,8,10920047427,10920047434,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159563-forward,1175159563,forward,14,10920047427,10920047414,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175159563-reverse,1175159563,reverse,14,10920047414,10920047427,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175159564-forward,1175159564,forward,10,10920047444,10920047435,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175159564-reverse,1175159564,reverse,10,10920047435,10920047444,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175160914-forward,1175160914,forward,4,5078952733,10920051227,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175160914-reverse,1175160914,reverse,4,10920051227,5078952733,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-1175160915-forward,1175160915,forward,10,10920051239,10920051230,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175160915-reverse,1175160915,reverse,10,10920051230,10920051239,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175160916-forward,1175160916,forward,8,5079287103,10920051240,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175160916-reverse,1175160916,reverse,8,10920051240,5079287103,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-1175161571-forward,1175161571,forward,4,10920064519,10920064516,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
